id,created_by,created_on,deleted,modified_by,modified_on,latitude,longitude,name,postal_code,admin_area_subdivision_major,admin_area_subdivision_middle,admin_area_subdivision_minor,geo_area
552,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75656 CEDEX 13,1,1,1,NULL
553,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75657 CEDEX 13,1,1,1,NULL
554,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75658 CEDEX 13,1,1,1,NULL
555,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75659 CEDEX 13,1,1,1,NULL
556,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75660 CEDEX 14,1,1,1,NULL
557,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75661 CEDEX 14,1,1,1,NULL
558,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75662 CEDEX 14,1,1,1,NULL
559,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75663 CEDEX 14,1,1,1,NULL
560,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75664 CEDEX 14,1,1,1,NULL
561,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75665 CEDEX 14,1,1,1,NULL
562,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75667 CEDEX 14,1,1,1,NULL
563,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75668 CEDEX 14,1,1,1,NULL
564,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75669 CEDEX 14,1,1,1,NULL
565,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75670 CEDEX 14,1,1,1,NULL
566,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75671 CEDEX 14,1,1,1,NULL
567,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75673 CEDEX 14,1,1,1,NULL
568,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75674 CEDEX 14,1,1,1,NULL
569,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75675 CEDEX 14,1,1,1,NULL
570,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75677 CEDEX 14,1,1,1,NULL
571,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75678 CEDEX 14,1,1,1,NULL
572,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75679 CEDEX 14,1,1,1,NULL
573,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75680 CEDEX 14,1,1,1,NULL
574,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75681 CEDEX 14,1,1,1,NULL
575,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75682 CEDEX 14,1,1,1,NULL
576,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75683 CEDEX 14,1,1,1,NULL
577,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75685 CEDEX 14,1,1,1,NULL
578,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75687 CEDEX 14,1,1,1,NULL
579,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75688 CEDEX 14,1,1,1,NULL
580,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75689 CEDEX 14,1,1,1,NULL
581,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75690 CEDEX 14,1,1,1,NULL
582,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75691 CEDEX 14,1,1,1,NULL
583,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75692 CEDEX 14,1,1,1,NULL
584,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75693 CEDEX 14,1,1,1,NULL
585,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75694 CEDEX 14,1,1,1,NULL
586,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75696 CEDEX 14,1,1,1,NULL
587,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75697 CEDEX 14,1,1,1,NULL
588,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75698 CEDEX 14,1,1,1,NULL
589,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8331,2.3264,Paris 14,75699 CEDEX 14,1,1,1,NULL
590,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8565,2.321,Paris 07,75700 SP 07,1,1,1,NULL
591,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75701 CEDEX 13,1,1,1,NULL
592,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75702 CEDEX 13,1,1,1,NULL
593,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75703 CEDEX 13,1,1,1,NULL
594,Fab User,2018-01-23 15:05:24,,Fab User,2018-01-23 15:05:24,48.8322,2.3561,Paris 13,75705 CEDEX 13,1,1,1,NULL
595,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8322,2.3561,Paris 13,75706 CEDEX 13,1,1,1,NULL
596,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8322,2.3561,Paris 13,75707 CEDEX 13,1,1,1,NULL
597,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8322,2.3561,Paris 13,75708 CEDEX 13,1,1,1,NULL
598,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8322,2.3561,Paris 13,75709 CEDEX 13,1,1,1,NULL
599,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75710 CEDEX 15,1,1,1,NULL
600,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75712 CEDEX 15,1,1,1,NULL
601,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75713 CEDEX 15,1,1,1,NULL
602,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75714 CEDEX 15,1,1,1,NULL
603,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8763,2.3183,Paris 08,75715 CEDEX 08,1,1,1,NULL
604,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75716 CEDEX 15,1,1,1,NULL
605,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75717 CEDEX 15,1,1,1,NULL
606,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75718 CEDEX 15,1,1,1,NULL
607,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75719 CEDEX 15,1,1,1,NULL
608,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75720 CEDEX 15,1,1,1,NULL
609,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75721 CEDEX 15,1,1,1,NULL
610,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75722 CEDEX 15,1,1,1,NULL
611,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75723 CEDEX 15,1,1,1,NULL
612,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75724 CEDEX 15,1,1,1,NULL
613,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75725 CEDEX 15,1,1,1,NULL
614,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75726 CEDEX 15,1,1,1,NULL
615,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75727 CEDEX 15,1,1,1,NULL
616,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75729 CEDEX 15,1,1,1,NULL
617,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75730 CEDEX 15,1,1,1,NULL
618,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75731 CEDEX 15,1,1,1,NULL
619,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75732 CEDEX 15,1,1,1,NULL
620,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75734 CEDEX 15,1,1,1,NULL
621,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75737 CEDEX 15,1,1,1,NULL
622,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75738 CEDEX 15,1,1,1,NULL
623,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75739 CEDEX 15,1,1,1,NULL
624,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75740 CEDEX 15,1,1,1,NULL
625,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75741 CEDEX 15,1,1,1,NULL
626,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75742 CEDEX 15,1,1,1,NULL
627,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75743 CEDEX 15,1,1,1,NULL
628,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75745 CEDEX 15,1,1,1,NULL
629,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75747 CEDEX 15,1,1,1,NULL
630,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75748 CEDEX 15,1,1,1,NULL
631,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75749 CEDEX 15,1,1,1,NULL
632,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75750 CEDEX 15,1,1,1,NULL
633,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75753 CEDEX 15,1,1,1,NULL
634,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75754 CEDEX 15,1,1,1,NULL
635,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75755 CEDEX 15,1,1,1,NULL
636,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75756 CEDEX 15,1,1,1,NULL
637,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75757 CEDEX 15,1,1,1,NULL
638,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8412,2.3003,Paris 15,75759 CEDEX 15,1,1,1,NULL
639,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75761 CEDEX 16,1,1,1,NULL
640,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75762 CEDEX 16,1,1,1,NULL
641,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75763 CEDEX 16,1,1,1,NULL
642,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75764 CEDEX 16,1,1,1,NULL
643,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75765 CEDEX 16,1,1,1,NULL
644,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75766 CEDEX 16,1,1,1,NULL
645,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75767 CEDEX 16,1,1,1,NULL
646,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75768 CEDEX 16,1,1,1,NULL
647,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75769 CEDEX 16,1,1,1,NULL
648,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75770 CEDEX 16,1,1,1,NULL
649,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75771 CEDEX 16,1,1,1,NULL
650,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75772 CEDEX 16,1,1,1,NULL
651,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75773 CEDEX 16,1,1,1,NULL
652,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75775 CEDEX 16,1,1,1,NULL
653,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75778 CEDEX 16,1,1,1,NULL
654,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75780 CEDEX 16,1,1,1,NULL
655,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75781 CEDEX 16,1,1,1,NULL
656,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75782 CEDEX 16,1,1,1,NULL
657,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75783 CEDEX 16,1,1,1,NULL
658,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75784 CEDEX 16,1,1,1,NULL
659,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75785 CEDEX 16,1,1,1,NULL
660,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75786 CEDEX 16,1,1,1,NULL
661,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75789 CEDEX 16,1,1,1,NULL
662,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75790 CEDEX 16,1,1,1,NULL
663,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75794 CEDEX 16,1,1,1,NULL
664,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75796 CEDEX 16,1,1,1,NULL
665,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75798 CEDEX 16,1,1,1,NULL
666,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8637,2.2769,Paris 16,75799 CEDEX 16,1,1,1,NULL
667,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8763,2.3183,Paris 08,75800 CEDEX 08,1,1,1,NULL
668,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8763,2.3183,Paris 08,75802 CEDEX 08,1,1,1,NULL
669,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8763,2.3183,Paris 08,75803 CEDEX 08,1,1,1,NULL
670,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8763,2.3183,Paris 08,75804 CEDEX 08,1,1,1,NULL
671,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8835,2.3219,Paris 17,75805 CEDEX 17,1,1,1,NULL
672,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8835,2.3219,Paris 17,75806 CEDEX 17,1,1,1,NULL
673,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8835,2.3219,Paris 17,75807 CEDEX 17,1,1,1,NULL
674,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8835,2.3219,Paris 17,75808 CEDEX 17,1,1,1,NULL
675,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8835,2.3219,Paris 17,75809 CEDEX 17,1,1,1,NULL
676,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8835,2.3219,Paris 17,75812 CEDEX 17,1,1,1,NULL
677,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8835,2.3219,Paris 17,75813 CEDEX 17,1,1,1,NULL
678,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8835,2.3219,Paris 17,75815 CEDEX 17,1,1,1,NULL
679,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8835,2.3219,Paris 17,75817 CEDEX 17,1,1,1,NULL
680,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8835,2.3219,Paris 17,75818 CEDEX 17,1,1,1,NULL
681,Fab User,2018-01-23 15:05:25,,Fab User,2018-01-23 15:05:25,48.8835,2.3219,Paris 17,75819 CEDEX 17,1,1,1,NULL
682,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75820 CEDEX 17,1,1,1,NULL
683,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75821 CEDEX 17,1,1,1,NULL
684,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75822 CEDEX 17,1,1,1,NULL
685,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75823 CEDEX 17,1,1,1,NULL
686,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75824 CEDEX 17,1,1,1,NULL
687,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75825 CEDEX 17,1,1,1,NULL
688,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75826 CEDEX 17,1,1,1,NULL
689,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75827 CEDEX 17,1,1,1,NULL
690,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75828 CEDEX 17,1,1,1,NULL
691,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75829 CEDEX 17,1,1,1,NULL
692,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75830 CEDEX 17,1,1,1,NULL
693,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75831 CEDEX 17,1,1,1,NULL
694,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75832 CEDEX 17,1,1,1,NULL
695,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75833 CEDEX 17,1,1,1,NULL
696,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75834 CEDEX 17,1,1,1,NULL
697,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75835 CEDEX 17,1,1,1,NULL
698,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75836 CEDEX 17,1,1,1,NULL
699,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75837 CEDEX 17,1,1,1,NULL
700,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75838 CEDEX 17,1,1,1,NULL
701,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75839 CEDEX 17,1,1,1,NULL
702,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75840 CEDEX 17,1,1,1,NULL
703,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75841 CEDEX 17,1,1,1,NULL
704,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75843 CEDEX 17,1,1,1,NULL
705,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75844 CEDEX 17,1,1,1,NULL
706,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75845 CEDEX 17,1,1,1,NULL
707,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75846 CEDEX 17,1,1,1,NULL
708,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75847 CEDEX 17,1,1,1,NULL
709,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75848 CEDEX 17,1,1,1,NULL
710,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75849 CEDEX 17,1,1,1,NULL
711,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75850 CEDEX 17,1,1,1,NULL
712,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75851 CEDEX 17,1,1,1,NULL
713,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75852 CEDEX 17,1,1,1,NULL
714,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75853 CEDEX 17,1,1,1,NULL
715,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75854 CEDEX 17,1,1,1,NULL
716,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75855 CEDEX 17,1,1,1,NULL
717,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75857 CEDEX 17,1,1,1,NULL
718,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8835,2.3219,Paris 17,75858 CEDEX 17,1,1,1,NULL
719,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8925,2.3444,Paris 18,75860 CEDEX 18,1,1,1,NULL
720,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8925,2.3444,Paris 18,75861 CEDEX 18,1,1,1,NULL
721,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8925,2.3444,Paris 18,75862 CEDEX 18,1,1,1,NULL
722,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8925,2.3444,Paris 18,75863 CEDEX 18,1,1,1,NULL
723,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8925,2.3444,Paris 18,75864 CEDEX 18,1,1,1,NULL
724,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8925,2.3444,Paris 18,75865 CEDEX 18,1,1,1,NULL
725,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8925,2.3444,Paris 18,75866 CEDEX 18,1,1,1,NULL
726,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8925,2.3444,Paris 18,75867 CEDEX 18,1,1,1,NULL
727,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8925,2.3444,Paris 18,75868 CEDEX 18,1,1,1,NULL
728,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8925,2.3444,Paris 18,75869 CEDEX 18,1,1,1,NULL
729,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8925,2.3444,Paris 18,75870 CEDEX 18,1,1,1,NULL
730,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8925,2.3444,Paris 18,75871 CEDEX 18,1,1,1,NULL
731,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8925,2.3444,Paris 18,75872 CEDEX 18,1,1,1,NULL
732,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8925,2.3444,Paris 18,75874 CEDEX 18,1,1,1,NULL
733,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8925,2.3444,Paris 18,75875 CEDEX 18,1,1,1,NULL
734,Fab User,2018-01-23 15:05:26,,Fab User,2018-01-23 15:05:26,48.8925,2.3444,Paris 18,75876 CEDEX 18,1,1,1,NULL
